Sessione;Elezione;Nome_Elezione;Sezione;Municipio;CollCam;CollSen;CollPro;Lista;Voti
05/06/2016;1;Elezioni Comunali - Sindaco;2243;9;;;;Maria Teresa Baldini;0
05/06/2016;1;Elezioni Comunali - Sindaco;1;1;;;;Stefano Parisi;243
05/06/2016;1;Elezioni Comunali - Sindaco;2;8;;;;Stefano Parisi;121
05/06/2016;1;Elezioni Comunali - Sindaco;3;8;;;;Stefano Parisi;206
05/06/2016;1;Elezioni Comunali - Sindaco;4;7;;;;Stefano Parisi;194
05/06/2016;1;Elezioni Comunali - Sindaco;5;1;;;;Stefano Parisi;170
05/06/2016;1;Elezioni Comunali - Sindaco;6;9;;;;Stefano Parisi;202
05/06/2016;1;Elezioni Comunali - Sindaco;7;1;;;;Stefano Parisi;249
05/06/2016;1;Elezioni Comunali - Sindaco;8;6;;;;Stefano Parisi;145
05/06/2016;1;Elezioni Comunali - Sindaco;9;1;;;;Stefano Parisi;151
05/06/2016;1;Elezioni Comunali - Sindaco;10;3;;;;Stefano Parisi;16
05/06/2016;1;Elezioni Comunali - Sindaco;11;8;;;;Stefano Parisi;195
05/06/2016;1;Elezioni Comunali - Sindaco;12;7;;;;Stefano Parisi;172
05/06/2016;1;Elezioni Comunali - Sindaco;13;1;;;;Stefano Parisi;202
05/06/2016;1;Elezioni Comunali - Sindaco;14;8;;;;Stefano Parisi;177
05/06/2016;1;Elezioni Comunali - Sindaco;15;7;;;;Stefano Parisi;53
05/06/2016;1;Elezioni Comunali - Sindaco;16;1;;;;Stefano Parisi;195
05/06/2016;1;Elezioni Comunali - Sindaco;17;5;;;;Stefano Parisi;2
05/06/2016;1;Elezioni Comunali - Sindaco;18;8;;;;Stefano Parisi;153
05/06/2016;1;Elezioni Comunali - Sindaco;19;8;;;;Stefano Parisi;189
05/06/2016;1;Elezioni Comunali - Sindaco;20;8;;;;Stefano Parisi;173
05/06/2016;1;Elezioni Comunali - Sindaco;21;4;;;;Stefano Parisi;7
05/06/2016;1;Elezioni Comunali - Sindaco;22;1;;;;Stefano Parisi;196
05/06/2016;1;Elezioni Comunali - Sindaco;23;3;;;;Stefano Parisi;292
05/06/2016;1;Elezioni Comunali - Sindaco;24;1;;;;Stefano Parisi;188
05/06/2016;1;Elezioni Comunali - Sindaco;25;8;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;26;1;;;;Stefano Parisi;162
05/06/2016;1;Elezioni Comunali - Sindaco;27;1;;;;Stefano Parisi;184
05/06/2016;1;Elezioni Comunali - Sindaco;28;1;;;;Stefano Parisi;158
05/06/2016;1;Elezioni Comunali - Sindaco;29;5;;;;Stefano Parisi;259
05/06/2016;1;Elezioni Comunali - Sindaco;30;8;;;;Stefano Parisi;185
05/06/2016;1;Elezioni Comunali - Sindaco;31;8;;;;Stefano Parisi;111
05/06/2016;1;Elezioni Comunali - Sindaco;32;3;;;;Stefano Parisi;254
05/06/2016;1;Elezioni Comunali - Sindaco;33;6;;;;Stefano Parisi;140
05/06/2016;1;Elezioni Comunali - Sindaco;34;7;;;;Stefano Parisi;14
05/06/2016;1;Elezioni Comunali - Sindaco;35;4;;;;Stefano Parisi;94
05/06/2016;1;Elezioni Comunali - Sindaco;36;1;;;;Stefano Parisi;182
05/06/2016;1;Elezioni Comunali - Sindaco;37;7;;;;Stefano Parisi;249
05/06/2016;1;Elezioni Comunali - Sindaco;38;7;;;;Stefano Parisi;222
05/06/2016;1;Elezioni Comunali - Sindaco;39;1;;;;Stefano Parisi;182
05/06/2016;1;Elezioni Comunali - Sindaco;40;4;;;;Stefano Parisi;111
05/06/2016;1;Elezioni Comunali - Sindaco;41;1;;;;Stefano Parisi;159
05/06/2016;1;Elezioni Comunali - Sindaco;42;6;;;;Stefano Parisi;172
05/06/2016;1;Elezioni Comunali - Sindaco;43;1;;;;Stefano Parisi;162
05/06/2016;1;Elezioni Comunali - Sindaco;44;1;;;;Stefano Parisi;186
05/06/2016;1;Elezioni Comunali - Sindaco;45;7;;;;Stefano Parisi;21
05/06/2016;1;Elezioni Comunali - Sindaco;46;1;;;;Stefano Parisi;231
05/06/2016;1;Elezioni Comunali - Sindaco;47;1;;;;Stefano Parisi;158
05/06/2016;1;Elezioni Comunali - Sindaco;48;1;;;;Stefano Parisi;172
05/06/2016;1;Elezioni Comunali - Sindaco;49;7;;;;Stefano Parisi;14
05/06/2016;1;Elezioni Comunali - Sindaco;50;9;;;;Stefano Parisi;5
05/06/2016;1;Elezioni Comunali - Sindaco;54;1;;;;Stefano Parisi;4
05/06/2016;1;Elezioni Comunali - Sindaco;55;6;;;;Stefano Parisi;230
05/06/2016;1;Elezioni Comunali - Sindaco;56;1;;;;Stefano Parisi;197
05/06/2016;1;Elezioni Comunali - Sindaco;57;6;;;;Stefano Parisi;225
05/06/2016;1;Elezioni Comunali - Sindaco;58;1;;;;Stefano Parisi;199
05/06/2016;1;Elezioni Comunali - Sindaco;59;8;;;;Stefano Parisi;188
05/06/2016;1;Elezioni Comunali - Sindaco;61;7;;;;Stefano Parisi;303
05/06/2016;1;Elezioni Comunali - Sindaco;64;6;;;;Stefano Parisi;137
05/06/2016;1;Elezioni Comunali - Sindaco;65;1;;;;Stefano Parisi;176
05/06/2016;1;Elezioni Comunali - Sindaco;66;8;;;;Stefano Parisi;141
05/06/2016;1;Elezioni Comunali - Sindaco;69;1;;;;Stefano Parisi;206
05/06/2016;1;Elezioni Comunali - Sindaco;72;8;;;;Stefano Parisi;132
05/06/2016;1;Elezioni Comunali - Sindaco;73;1;;;;Stefano Parisi;139
05/06/2016;1;Elezioni Comunali - Sindaco;74;8;;;;Stefano Parisi;150
05/06/2016;1;Elezioni Comunali - Sindaco;78;1;;;;Stefano Parisi;196
05/06/2016;1;Elezioni Comunali - Sindaco;79;1;;;;Stefano Parisi;181
05/06/2016;1;Elezioni Comunali - Sindaco;80;6;;;;Stefano Parisi;188
05/06/2016;1;Elezioni Comunali - Sindaco;82;1;;;;Stefano Parisi;189
05/06/2016;1;Elezioni Comunali - Sindaco;83;1;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;84;6;;;;Stefano Parisi;189
05/06/2016;1;Elezioni Comunali - Sindaco;86;4;;;;Stefano Parisi;210
05/06/2016;1;Elezioni Comunali - Sindaco;87;1;;;;Stefano Parisi;286
05/06/2016;1;Elezioni Comunali - Sindaco;88;5;;;;Stefano Parisi;250
05/06/2016;1;Elezioni Comunali - Sindaco;91;2;;;;Stefano Parisi;242
05/06/2016;1;Elezioni Comunali - Sindaco;92;8;;;;Stefano Parisi;194
05/06/2016;1;Elezioni Comunali - Sindaco;93;1;;;;Stefano Parisi;302
05/06/2016;1;Elezioni Comunali - Sindaco;94;1;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;97;8;;;;Stefano Parisi;200
05/06/2016;1;Elezioni Comunali - Sindaco;99;1;;;;Stefano Parisi;227
05/06/2016;1;Elezioni Comunali - Sindaco;100;6;;;;Stefano Parisi;178
05/06/2016;1;Elezioni Comunali - Sindaco;104;3;;;;Stefano Parisi;246
05/06/2016;1;Elezioni Comunali - Sindaco;105;8;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;106;3;;;;Stefano Parisi;182
05/06/2016;1;Elezioni Comunali - Sindaco;109;1;;;;Stefano Parisi;224
05/06/2016;1;Elezioni Comunali - Sindaco;110;3;;;;Stefano Parisi;183
05/06/2016;1;Elezioni Comunali - Sindaco;111;3;;;;Stefano Parisi;195
05/06/2016;1;Elezioni Comunali - Sindaco;112;3;;;;Stefano Parisi;162
05/06/2016;1;Elezioni Comunali - Sindaco;113;3;;;;Stefano Parisi;221
05/06/2016;1;Elezioni Comunali - Sindaco;114;3;;;;Stefano Parisi;208
05/06/2016;1;Elezioni Comunali - Sindaco;116;3;;;;Stefano Parisi;153
05/06/2016;1;Elezioni Comunali - Sindaco;117;2;;;;Stefano Parisi;247
05/06/2016;1;Elezioni Comunali - Sindaco;119;7;;;;Stefano Parisi;157
05/06/2016;1;Elezioni Comunali - Sindaco;120;9;;;;Stefano Parisi;224
05/06/2016;1;Elezioni Comunali - Sindaco;122;4;;;;Stefano Parisi;153
05/06/2016;1;Elezioni Comunali - Sindaco;123;4;;;;Stefano Parisi;211
05/06/2016;1;Elezioni Comunali - Sindaco;125;9;;;;Stefano Parisi;248
05/06/2016;1;Elezioni Comunali - Sindaco;126;4;;;;Stefano Parisi;166
05/06/2016;1;Elezioni Comunali - Sindaco;128;4;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;129;4;;;;Stefano Parisi;208
05/06/2016;1;Elezioni Comunali - Sindaco;130;4;;;;Stefano Parisi;177
05/06/2016;1;Elezioni Comunali - Sindaco;131;4;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;135;4;;;;Stefano Parisi;214
05/06/2016;1;Elezioni Comunali - Sindaco;138;4;;;;Stefano Parisi;216
05/06/2016;1;Elezioni Comunali - Sindaco;139;4;;;;Stefano Parisi;197
05/06/2016;1;Elezioni Comunali - Sindaco;140;4;;;;Stefano Parisi;213
05/06/2016;1;Elezioni Comunali - Sindaco;141;4;;;;Stefano Parisi;193
05/06/2016;1;Elezioni Comunali - Sindaco;142;4;;;;Stefano Parisi;153
05/06/2016;1;Elezioni Comunali - Sindaco;144;8;;;;Stefano Parisi;142
05/06/2016;1;Elezioni Comunali - Sindaco;146;4;;;;Stefano Parisi;197
05/06/2016;1;Elezioni Comunali - Sindaco;147;4;;;;Stefano Parisi;181
05/06/2016;1;Elezioni Comunali - Sindaco;149;4;;;;Stefano Parisi;198
05/06/2016;1;Elezioni Comunali - Sindaco;151;4;;;;Stefano Parisi;139
05/06/2016;1;Elezioni Comunali - Sindaco;152;4;;;;Stefano Parisi;156
05/06/2016;1;Elezioni Comunali - Sindaco;153;4;;;;Stefano Parisi;116
05/06/2016;1;Elezioni Comunali - Sindaco;157;4;;;;Stefano Parisi;181
05/06/2016;1;Elezioni Comunali - Sindaco;158;4;;;;Stefano Parisi;141
05/06/2016;1;Elezioni Comunali - Sindaco;160;1;;;;Stefano Parisi;90
05/06/2016;1;Elezioni Comunali - Sindaco;161;5;;;;Stefano Parisi;63
05/06/2016;1;Elezioni Comunali - Sindaco;162;1;;;;Stefano Parisi;11
05/06/2016;1;Elezioni Comunali - Sindaco;164;1;;;;Stefano Parisi;193
05/06/2016;1;Elezioni Comunali - Sindaco;167;1;;;;Stefano Parisi;154
05/06/2016;1;Elezioni Comunali - Sindaco;168;1;;;;Stefano Parisi;149
05/06/2016;1;Elezioni Comunali - Sindaco;169;1;;;;Stefano Parisi;151
05/06/2016;1;Elezioni Comunali - Sindaco;172;8;;;;Stefano Parisi;158
05/06/2016;1;Elezioni Comunali - Sindaco;173;1;;;;Stefano Parisi;86
05/06/2016;1;Elezioni Comunali - Sindaco;175;4;;;;Stefano Parisi;206
05/06/2016;1;Elezioni Comunali - Sindaco;177;8;;;;Stefano Parisi;132
05/06/2016;1;Elezioni Comunali - Sindaco;179;1;;;;Stefano Parisi;191
05/06/2016;1;Elezioni Comunali - Sindaco;181;5;;;;Stefano Parisi;254
05/06/2016;1;Elezioni Comunali - Sindaco;182;1;;;;Stefano Parisi;205
05/06/2016;1;Elezioni Comunali - Sindaco;184;4;;;;Stefano Parisi;194
05/06/2016;1;Elezioni Comunali - Sindaco;185;6;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;186;4;;;;Stefano Parisi;172
05/06/2016;1;Elezioni Comunali - Sindaco;187;6;;;;Stefano Parisi;170
05/06/2016;1;Elezioni Comunali - Sindaco;188;4;;;;Stefano Parisi;198
05/06/2016;1;Elezioni Comunali - Sindaco;189;4;;;;Stefano Parisi;189
05/06/2016;1;Elezioni Comunali - Sindaco;190;4;;;;Stefano Parisi;150
05/06/2016;1;Elezioni Comunali - Sindaco;191;4;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;193;4;;;;Stefano Parisi;182
05/06/2016;1;Elezioni Comunali - Sindaco;195;4;;;;Stefano Parisi;158
05/06/2016;1;Elezioni Comunali - Sindaco;196;5;;;;Stefano Parisi;140
05/06/2016;1;Elezioni Comunali - Sindaco;197;8;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;198;4;;;;Stefano Parisi;138
05/06/2016;1;Elezioni Comunali - Sindaco;199;8;;;;Stefano Parisi;148
05/06/2016;1;Elezioni Comunali - Sindaco;200;5;;;;Stefano Parisi;140
05/06/2016;1;Elezioni Comunali - Sindaco;201;5;;;;Stefano Parisi;125
05/06/2016;1;Elezioni Comunali - Sindaco;204;7;;;;Stefano Parisi;219
05/06/2016;1;Elezioni Comunali - Sindaco;205;8;;;;Stefano Parisi;194
05/06/2016;1;Elezioni Comunali - Sindaco;206;5;;;;Stefano Parisi;201
05/06/2016;1;Elezioni Comunali - Sindaco;207;4;;;;Stefano Parisi;124
05/06/2016;1;Elezioni Comunali - Sindaco;208;5;;;;Stefano Parisi;139
05/06/2016;1;Elezioni Comunali - Sindaco;212;5;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;213;5;;;;Stefano Parisi;123
05/06/2016;1;Elezioni Comunali - Sindaco;214;8;;;;Stefano Parisi;174
05/06/2016;1;Elezioni Comunali - Sindaco;215;5;;;;Stefano Parisi;135
05/06/2016;1;Elezioni Comunali - Sindaco;217;5;;;;Stefano Parisi;157
05/06/2016;1;Elezioni Comunali - Sindaco;220;1;;;;Stefano Parisi;145
05/06/2016;1;Elezioni Comunali - Sindaco;221;7;;;;Stefano Parisi;155
05/06/2016;1;Elezioni Comunali - Sindaco;223;1;;;;Stefano Parisi;210
05/06/2016;1;Elezioni Comunali - Sindaco;224;1;;;;Stefano Parisi;171
05/06/2016;1;Elezioni Comunali - Sindaco;226;1;;;;Stefano Parisi;183
05/06/2016;1;Elezioni Comunali - Sindaco;229;5;;;;Stefano Parisi;156
05/06/2016;1;Elezioni Comunali - Sindaco;230;5;;;;Stefano Parisi;162
05/06/2016;1;Elezioni Comunali - Sindaco;232;2;;;;Stefano Parisi;227
05/06/2016;1;Elezioni Comunali - Sindaco;234;5;;;;Stefano Parisi;158
05/06/2016;1;Elezioni Comunali - Sindaco;235;5;;;;Stefano Parisi;154
05/06/2016;1;Elezioni Comunali - Sindaco;236;5;;;;Stefano Parisi;124
05/06/2016;1;Elezioni Comunali - Sindaco;237;5;;;;Stefano Parisi;122
05/06/2016;1;Elezioni Comunali - Sindaco;238;5;;;;Stefano Parisi;171
05/06/2016;1;Elezioni Comunali - Sindaco;240;5;;;;Stefano Parisi;136
05/06/2016;1;Elezioni Comunali - Sindaco;242;5;;;;Stefano Parisi;183
05/06/2016;1;Elezioni Comunali - Sindaco;243;5;;;;Stefano Parisi;151
05/06/2016;1;Elezioni Comunali - Sindaco;246;1;;;;Stefano Parisi;118
05/06/2016;1;Elezioni Comunali - Sindaco;250;1;;;;Stefano Parisi;134
05/06/2016;1;Elezioni Comunali - Sindaco;251;4;;;;Stefano Parisi;24
05/06/2016;1;Elezioni Comunali - Sindaco;252;1;;;;Stefano Parisi;147
05/06/2016;1;Elezioni Comunali - Sindaco;257;1;;;;Stefano Parisi;177
05/06/2016;1;Elezioni Comunali - Sindaco;259;8;;;;Stefano Parisi;175
05/06/2016;1;Elezioni Comunali - Sindaco;262;5;;;;Stefano Parisi;204
05/06/2016;1;Elezioni Comunali - Sindaco;263;1;;;;Stefano Parisi;156
05/06/2016;1;Elezioni Comunali - Sindaco;264;1;;;;Stefano Parisi;145
05/06/2016;1;Elezioni Comunali - Sindaco;265;1;;;;Stefano Parisi;161
05/06/2016;1;Elezioni Comunali - Sindaco;269;1;;;;Stefano Parisi;158
05/06/2016;1;Elezioni Comunali - Sindaco;271;1;;;;Stefano Parisi;116
05/06/2016;1;Elezioni Comunali - Sindaco;272;1;;;;Stefano Parisi;137
05/06/2016;1;Elezioni Comunali - Sindaco;274;6;;;;Stefano Parisi;132
05/06/2016;1;Elezioni Comunali - Sindaco;277;4;;;;Stefano Parisi;171
05/06/2016;1;Elezioni Comunali - Sindaco;279;5;;;;Stefano Parisi;162
05/06/2016;1;Elezioni Comunali - Sindaco;280;5;;;;Stefano Parisi;165
05/06/2016;1;Elezioni Comunali - Sindaco;281;5;;;;Stefano Parisi;123
05/06/2016;1;Elezioni Comunali - Sindaco;282;6;;;;Stefano Parisi;146
05/06/2016;1;Elezioni Comunali - Sindaco;284;5;;;;Stefano Parisi;131
05/06/2016;1;Elezioni Comunali - Sindaco;286;6;;;;Stefano Parisi;140
05/06/2016;1;Elezioni Comunali - Sindaco;288;6;;;;Stefano Parisi;113
05/06/2016;1;Elezioni Comunali - Sindaco;291;5;;;;Stefano Parisi;157
05/06/2016;1;Elezioni Comunali - Sindaco;292;5;;;;Stefano Parisi;96
05/06/2016;1;Elezioni Comunali - Sindaco;294;6;;;;Stefano Parisi;177
05/06/2016;1;Elezioni Comunali - Sindaco;295;6;;;;Stefano Parisi;206
05/06/2016;1;Elezioni Comunali - Sindaco;297;7;;;;Stefano Parisi;172
05/06/2016;1;Elezioni Comunali - Sindaco;299;6;;;;Stefano Parisi;92
05/06/2016;1;Elezioni Comunali - Sindaco;300;6;;;;Stefano Parisi;131
05/06/2016;1;Elezioni Comunali - Sindaco;301;6;;;;Stefano Parisi;181
05/06/2016;1;Elezioni Comunali - Sindaco;303;6;;;;Stefano Parisi;118
05/06/2016;1;Elezioni Comunali - Sindaco;305;6;;;;Stefano Parisi;228
05/06/2016;1;Elezioni Comunali - Sindaco;306;6;;;;Stefano Parisi;141
05/06/2016;1;Elezioni Comunali - Sindaco;309;6;;;;Stefano Parisi;119
05/06/2016;1;Elezioni Comunali - Sindaco;311;6;;;;Stefano Parisi;207
05/06/2016;1;Elezioni Comunali - Sindaco;313;6;;;;Stefano Parisi;166
05/06/2016;1;Elezioni Comunali - Sindaco;315;6;;;;Stefano Parisi;131
05/06/2016;1;Elezioni Comunali - Sindaco;316;6;;;;Stefano Parisi;131
05/06/2016;1;Elezioni Comunali - Sindaco;317;1;;;;Stefano Parisi;129
05/06/2016;1;Elezioni Comunali - Sindaco;319;6;;;;Stefano Parisi;163
05/06/2016;1;Elezioni Comunali - Sindaco;320;6;;;;Stefano Parisi;111
05/06/2016;1;Elezioni Comunali - Sindaco;321;4;;;;Stefano Parisi;193
05/06/2016;1;Elezioni Comunali - Sindaco;322;6;;;;Stefano Parisi;195
05/06/2016;1;Elezioni Comunali - Sindaco;323;6;;;;Stefano Parisi;173
05/06/2016;1;Elezioni Comunali - Sindaco;324;6;;;;Stefano Parisi;142
05/06/2016;1;Elezioni Comunali - Sindaco;325;6;;;;Stefano Parisi;205
05/06/2016;1;Elezioni Comunali - Sindaco;326;7;;;;Stefano Parisi;154
05/06/2016;1;Elezioni Comunali - Sindaco;327;6;;;;Stefano Parisi;153
05/06/2016;1;Elezioni Comunali - Sindaco;329;5;;;;Stefano Parisi;177
05/06/2016;1;Elezioni Comunali - Sindaco;331;7;;;;Stefano Parisi;225
05/06/2016;1;Elezioni Comunali - Sindaco;333;1;;;;Stefano Parisi;212
05/06/2016;1;Elezioni Comunali - Sindaco;334;1;;;;Stefano Parisi;223
05/06/2016;1;Elezioni Comunali - Sindaco;335;9;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;336;1;;;;Stefano Parisi;233
05/06/2016;1;Elezioni Comunali - Sindaco;337;1;;;;Stefano Parisi;197
05/06/2016;1;Elezioni Comunali - Sindaco;338;1;;;;Stefano Parisi;250
05/06/2016;1;Elezioni Comunali - Sindaco;340;5;;;;Stefano Parisi;220
05/06/2016;1;Elezioni Comunali - Sindaco;342;1;;;;Stefano Parisi;199
05/06/2016;1;Elezioni Comunali - Sindaco;343;9;;;;Stefano Parisi;219
05/06/2016;1;Elezioni Comunali - Sindaco;345;1;;;;Stefano Parisi;189
05/06/2016;1;Elezioni Comunali - Sindaco;346;1;;;;Stefano Parisi;228
05/06/2016;1;Elezioni Comunali - Sindaco;348;4;;;;Stefano Parisi;141
05/06/2016;1;Elezioni Comunali - Sindaco;350;1;;;;Stefano Parisi;266
05/06/2016;1;Elezioni Comunali - Sindaco;351;8;;;;Stefano Parisi;195
05/06/2016;1;Elezioni Comunali - Sindaco;353;7;;;;Stefano Parisi;179
05/06/2016;1;Elezioni Comunali - Sindaco;354;7;;;;Stefano Parisi;166
05/06/2016;1;Elezioni Comunali - Sindaco;357;7;;;;Stefano Parisi;104
05/06/2016;1;Elezioni Comunali - Sindaco;362;7;;;;Stefano Parisi;187
05/06/2016;1;Elezioni Comunali - Sindaco;363;6;;;;Stefano Parisi;171
05/06/2016;1;Elezioni Comunali - Sindaco;364;2;;;;Stefano Parisi;196
05/06/2016;1;Elezioni Comunali - Sindaco;365;7;;;;Stefano Parisi;208
05/06/2016;1;Elezioni Comunali - Sindaco;366;8;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;367;7;;;;Stefano Parisi;174
05/06/2016;1;Elezioni Comunali - Sindaco;368;7;;;;Stefano Parisi;143
05/06/2016;1;Elezioni Comunali - Sindaco;370;8;;;;Stefano Parisi;118
05/06/2016;1;Elezioni Comunali - Sindaco;371;6;;;;Stefano Parisi;108
05/06/2016;1;Elezioni Comunali - Sindaco;372;7;;;;Stefano Parisi;194
05/06/2016;1;Elezioni Comunali - Sindaco;373;1;;;;Stefano Parisi;191
05/06/2016;1;Elezioni Comunali - Sindaco;375;7;;;;Stefano Parisi;181
05/06/2016;1;Elezioni Comunali - Sindaco;377;8;;;;Stefano Parisi;210
05/06/2016;1;Elezioni Comunali - Sindaco;378;7;;;;Stefano Parisi;172
05/06/2016;1;Elezioni Comunali - Sindaco;379;7;;;;Stefano Parisi;220
05/06/2016;1;Elezioni Comunali - Sindaco;381;7;;;;Stefano Parisi;209
05/06/2016;1;Elezioni Comunali - Sindaco;383;5;;;;Stefano Parisi;205
05/06/2016;1;Elezioni Comunali - Sindaco;384;7;;;;Stefano Parisi;168
05/06/2016;1;Elezioni Comunali - Sindaco;385;6;;;;Stefano Parisi;148
05/06/2016;1;Elezioni Comunali - Sindaco;386;7;;;;Stefano Parisi;212
05/06/2016;1;Elezioni Comunali - Sindaco;387;7;;;;Stefano Parisi;153
05/06/2016;1;Elezioni Comunali - Sindaco;388;7;;;;Stefano Parisi;180
05/06/2016;1;Elezioni Comunali - Sindaco;389;7;;;;Stefano Parisi;196
05/06/2016;1;Elezioni Comunali - Sindaco;391;7;;;;Stefano Parisi;258
05/06/2016;1;Elezioni Comunali - Sindaco;393;7;;;;Stefano Parisi;226
05/06/2016;1;Elezioni Comunali - Sindaco;394;7;;;;Stefano Parisi;101
05/06/2016;1;Elezioni Comunali - Sindaco;396;2;;;;Stefano Parisi;154
05/06/2016;1;Elezioni Comunali - Sindaco;397;8;;;;Stefano Parisi;171
05/06/2016;1;Elezioni Comunali - Sindaco;399;8;;;;Stefano Parisi;226
05/06/2016;1;Elezioni Comunali - Sindaco;400;8;;;;Stefano Parisi;251
05/06/2016;1;Elezioni Comunali - Sindaco;401;7;;;;Stefano Parisi;186
05/06/2016;1;Elezioni Comunali - Sindaco;402;1;;;;Stefano Parisi;51
05/06/2016;1;Elezioni Comunali - Sindaco;403;7;;;;Stefano Parisi;152
05/06/2016;1;Elezioni Comunali - Sindaco;406;7;;;;Stefano Parisi;235
05/06/2016;1;Elezioni Comunali - Sindaco;407;7;;;;Stefano Parisi;178
05/06/2016;1;Elezioni Comunali - Sindaco;409;7;;;;Stefano Parisi;174
05/06/2016;1;Elezioni Comunali - Sindaco;411;7;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;414;7;;;;Stefano Parisi;187
05/06/2016;1;Elezioni Comunali - Sindaco;415;1;;;;Stefano Parisi;188
05/06/2016;1;Elezioni Comunali - Sindaco;416;1;;;;Stefano Parisi;100
05/06/2016;1;Elezioni Comunali - Sindaco;417;1;;;;Stefano Parisi;159
05/06/2016;1;Elezioni Comunali - Sindaco;418;1;;;;Stefano Parisi;189
05/06/2016;1;Elezioni Comunali - Sindaco;422;1;;;;Stefano Parisi;134
05/06/2016;1;Elezioni Comunali - Sindaco;423;8;;;;Stefano Parisi;270
05/06/2016;1;Elezioni Comunali - Sindaco;424;1;;;;Stefano Parisi;143
05/06/2016;1;Elezioni Comunali - Sindaco;425;8;;;;Stefano Parisi;303
05/06/2016;1;Elezioni Comunali - Sindaco;426;8;;;;Stefano Parisi;85
05/06/2016;1;Elezioni Comunali - Sindaco;427;1;;;;Stefano Parisi;244
05/06/2016;1;Elezioni Comunali - Sindaco;428;8;;;;Stefano Parisi;116
05/06/2016;1;Elezioni Comunali - Sindaco;430;8;;;;Stefano Parisi;160
05/06/2016;1;Elezioni Comunali - Sindaco;431;8;;;;Stefano Parisi;182
05/06/2016;1;Elezioni Comunali - Sindaco;433;7;;;;Stefano Parisi;218
05/06/2016;1;Elezioni Comunali - Sindaco;435;8;;;;Stefano Parisi;187
05/06/2016;1;Elezioni Comunali - Sindaco;436;7;;;;Stefano Parisi;152
05/06/2016;1;Elezioni Comunali - Sindaco;437;7;;;;Stefano Parisi;218
05/06/2016;1;Elezioni Comunali - Sindaco;438;7;;;;Stefano Parisi;210
05/06/2016;1;Elezioni Comunali - Sindaco;439;8;;;;Stefano Parisi;235
05/06/2016;1;Elezioni Comunali - Sindaco;440;8;;;;Stefano Parisi;127
05/06/2016;1;Elezioni Comunali - Sindaco;441;8;;;;Stefano Parisi;241
05/06/2016;1;Elezioni Comunali - Sindaco;444;8;;;;Stefano Parisi;161
05/06/2016;1;Elezioni Comunali - Sindaco;446;8;;;;Stefano Parisi;155
05/06/2016;1;Elezioni Comunali - Sindaco;447;8;;;;Stefano Parisi;88
05/06/2016;1;Elezioni Comunali - Sindaco;449;8;;;;Stefano Parisi;187
05/06/2016;1;Elezioni Comunali - Sindaco;450;8;;;;Stefano Parisi;206
05/06/2016;1;Elezioni Comunali - Sindaco;451;8;;;;Stefano Parisi;97
05/06/2016;1;Elezioni Comunali - Sindaco;452;8;;;;Stefano Parisi;135
05/06/2016;1;Elezioni Comunali - Sindaco;453;6;;;;Stefano Parisi;192
05/06/2016;1;Elezioni Comunali - Sindaco;454;8;;;;Stefano Parisi;160
05/06/2016;1;Elezioni Comunali - Sindaco;457;8;;;;Stefano Parisi;225
05/06/2016;1;Elezioni Comunali - Sindaco;458;8;;;;Stefano Parisi;169
05/06/2016;1;Elezioni Comunali - Sindaco;460;6;;;;Stefano Parisi;179
05/06/2016;1;Elezioni Comunali - Sindaco;461;1;;;;Stefano Parisi;186
05/06/2016;1;Elezioni Comunali - Sindaco;462;1;;;;Stefano Parisi;197
05/06/2016;1;Elezioni Comunali - Sindaco;465;7;;;;Stefano Parisi;187
05/06/2016;1;Elezioni Comunali - Sindaco;467;1;;;;Stefano Parisi;150
05/06/2016;1;Elezioni Comunali - Sindaco;468;1;;;;Stefano Parisi;129
05/06/2016;1;Elezioni Comunali - Sindaco;469;4;;;;Stefano Parisi;171
05/06/2016;1;Elezioni Comunali - Sindaco;474;8;;;;Stefano Parisi;124
05/06/2016;1;Elezioni Comunali - Sindaco;477;8;;;;Stefano Parisi;192
05/06/2016;1;Elezioni Comunali - Sindaco;479;8;;;;Stefano Parisi;234
05/06/2016;1;Elezioni Comunali - Sindaco;480;8;;;;Stefano Parisi;176
05/06/2016;1;Elezioni Comunali - Sindaco;482;2;;;;Stefano Parisi;310
05/06/2016;1;Elezioni Comunali - Sindaco;483;8;;;;Stefano Parisi;200
05/06/2016;1;Elezioni Comunali - Sindaco;484;8;;;;Stefano Parisi;173
